"cidade","bairro","titulo","categoria","data","dia_semana"
"rio-de-janeiro","Meier","Assaltado pr<U+00F3>ximo <U+00E0> minha casa, bandido ''supostamente'' tinha arma","Furto",2014-07-02,"Wed"
"rio-de-janeiro","Barra da Tijuca","Fui assaltado pr<U+00F3>ximo ao quiosque em frente ao Devassa","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Padre Miguel","Fui assaltada enquanto fazia minha caminhada","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Urca","Fui assaltada voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Lagoa","Assalto na volta do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","S<U+00E3>o Conrado","Com amigas turistas ","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Centro","3 homens armados me abordaram perto da candel<U+00E1>ria.","Assalto Coletivo",2014-07-02,"Wed"
"rio-de-janeiro",NA,"Assaltado no <U+00F4>nibus 2336 - pegaso","Assalto Coletivo",2014-07-02,"Wed"
"rio-de-janeiro","Santo Cristo","assalto na sa<U+00ED>da do taxi","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Centro","furto em frente a Prefeitura do Rio de Janeiro ","Furto",2014-07-02,"Wed"
"rio-de-janeiro","Taquara","Fui assaltado voltando do trabalho","Furto",2014-07-02,"Wed"
"rio-de-janeiro","Centro","Furto no Centro ","Furto",2014-07-02,"Wed"
"rio-de-janeiro","Recreio dos Bandeirantes","Violencia no recreio","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Bangu","Fomos assaltadas ao fazer caminhada .","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","Vila Isabel","Fui assaltada ap<U+00F3>s sair do Hospital Pedro Ernesto","Furto",2014-07-02,"Wed"
"rio-de-janeiro","Centro","Levaram minha bolsa saindo do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-02,"Wed"
"rio-de-janeiro","G<U+00E1>vea","fui assaltado","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Penha","Indo trabalhar","Furto",2014-07-01,"Tues"
"rio-de-janeiro","Bangu","Fui assaltada voltando do trabalho por 3 indiv<U+00ED>duos, 2 deles armados.","Roubo de Ve<U+00ED>culo",2014-07-01,"Tues"
"rio-de-janeiro","Tijuca","Fui assaltada voltando do mercado","Furto",2014-07-01,"Tues"
"rio-de-janeiro","Copacabana","saidinha bancaria","Saidinha Banc<U+00E1>ria",2014-07-01,"Tues"
"rio-de-janeiro","Barra da Tijuca","Tentaram levar o carro e nao conseguiram, levaram meus pertences","Arrombamento Veicular",2014-07-01,"Tues"
"rio-de-janeiro","Centro","Tentativa de assalto no carro parado no sem<U+00E1>foro fechado","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Piedade","motoqueiro furtou a minha bolsa","Furto",2014-07-01,"Tues"
"rio-de-janeiro","Engenho Novo","Levaram meu celular com uma faca na m<U+00E3>o","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Laranjeiras","Fui assaltado indo para padaria","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Campo Grande","Descendo a rua de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Barra da Tijuca","Assaltado na vollta do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Vargem Pequena","Fui assaltada voltando da academia","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Cascadura","ROUBARAM MEU FOCUS PLACA LNR COM ARMA NA MINHA CABE<U+00C7>A","Roubo de Ve<U+00ED>culo",2014-07-01,"Tues"
"rio-de-janeiro","Tijuca","assalto do celular","Furto",2014-07-01,"Tues"
"rio-de-janeiro","Cascadura","Fui assaltado voltado do trabalho quase em frente a minha casa","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Vila da Penha","fui asaltado voutando para a minha casa de carro.","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Meier","Assaltado indo trabalhar.","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Marechal Hermes","fui assaltado qdo ia comprar p<U+00E3>o","Assalto <U+00E0> m<U+00E3>o armada",2014-07-01,"Tues"
"rio-de-janeiro","Ramos","Furto de moto estacionada na cal<U+00E7>ada por tr<U+00EA>s homens numa Kombi","Furto",2014-07-01,"Tues"
"rio-de-janeiro","Jacarepagu<U+00E1>","Fui assaltada no <U+00F4>nibus indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-30,"Mon"
"rio-de-janeiro","Tijuca","Assalto em motocicleta","Assalto <U+00E0> m<U+00E3>o armada",2014-06-30,"Mon"
"rio-de-janeiro","Centro","Assalto na cinelandia","Assalto <U+00E0> m<U+00E3>o armada",2014-06-30,"Mon"
"rio-de-janeiro","Andara<U+00ED>","Fui assaltado depois que fui caminhar no maracan<U+00E3>","Furto",2014-06-30,"Mon"
"rio-de-janeiro","Praca da Bandeira","fui assaltado voltando do trabalho, dentro do carro ","Furto",2014-06-30,"Mon"
"rio-de-janeiro","Tijuca","Invasores entraram na garagem do meu pr<U+00E9>dio pulando um muro","Arrombamento Veicular",2014-06-30,"Mon"
"rio-de-janeiro","Funda<U+00E7><U+00E3>o Getulio Vargas","Assalto com arma branca no estacionamento  do Extra Supermercado","Assalto <U+00E0> m<U+00E3>o armada",2014-06-30,"Mon"
"rio-de-janeiro","Copacabana","Arrombaram meu carro ","Arrombamento Veicular",2014-06-30,"Mon"
"rio-de-janeiro","Copacabana","Dentro da boite Atl<U+00E2>ntica 1910 numa comemora<U+00E7><U+00E3>o de amigos","Furto",2014-06-29,"Sun"
"rio-de-janeiro","Vila Isabel","Abrindo o port<U+00E3>o","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro","Copacabana","Assalto Rainha Elizabeth","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro","Quintino Bocai<U+00FA>va","fui assaltada caminhando","Furto",2014-06-29,"Sun"
"rio-de-janeiro","Campo Grande","Fui assaltado a caminho do Craque do P<U+00E3>o","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro","Recreio dos Bandeirantes","arrombamento carro","Furto",2014-06-29,"Sun"
"rio-de-janeiro",NA,"Fui assaltado no onibus ","Furto",2014-06-29,"Sun"
"rio-de-janeiro",NA,"tentativa de assalto voltando do trabalho","Assalto Coletivo",2014-06-29,"Sun"
"rio-de-janeiro","Tijuca","Roubo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro",NA,"Fui assaltado voltando da Igreja","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro","Vig<U+00E1>rio Geral","Fui assaltada por dois rapazes armados quando voltava para casa.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro","Riachuelo","Arrast<U+00E3>o ","Assalto <U+00E0> m<U+00E3>o armada",2014-06-29,"Sun"
"rio-de-janeiro","Est<U+00E1>cio","furtado na sa<U+00ED>da da esta<U+00E7><U+00E3>o Est<U+00E1>cio do Metr<U+00F4>","Furto",2014-06-29,"Sun"
"rio-de-janeiro","Copacabana","Fui agredido por assaltantes voltando para casa","Assalto Coletivo",2014-06-28,"Sat"
"rio-de-janeiro","Copacabana","Fui assaltado indo ao P<U+00E3>o de A<U+00E7><U+00FA>car","Furto",2014-06-28,"Sat"
"rio-de-janeiro","Parque Anchieta","desespero de uma m<U+00E3>e e de uma irm<U+00E3>","Roubo de Ve<U+00ED>culo",2014-06-28,"Sat"
"rio-de-janeiro","Guaratiba","Fui assaltado indo para o trabalho","Furto",2014-06-28,"Sat"
"rio-de-janeiro","Copacabana","curtindo o fifa fan fest","Furto",2014-06-28,"Sat"
"rio-de-janeiro","Pechincha","Fui assaltada voltando do curso","Assalto <U+00E0> m<U+00E3>o armada",2014-06-28,"Sat"
"rio-de-janeiro","Taquara","Celular tomado","Furto",2014-06-28,"Sat"
"rio-de-janeiro","Engenho Novo","Fui assaltado indo  da escola para a esta<U+00E7><U+00E3>o de trem","Furto",2014-06-28,"Sat"
"rio-de-janeiro","Meier","fui assaltada saindo do condom<U+00ED>nio onde moro.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-28,"Sat"
"rio-de-janeiro","Anchieta","Fui assaltado saindo da casa da minha namorada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-28,"Sat"
"rio-de-janeiro","Cascadura","Assalto a carro","Assalto <U+00E0> m<U+00E3>o armada",2014-06-28,"Sat"
"rio-de-janeiro","Padre Miguel","fui assaltada voltando do banco Ita<U+00FA>","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Vila Kosmos","fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Centro","Assaltado dentro do <U+00F4>nibus indo ao trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Bangu","assalto a m<U+00E3>o armada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Engenho de Dentro","Fui assaltada voltando para casa.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Barra da Tijuca","Fui assaltada por um motoqueiro que passava, saindo do Stadium.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Penha Circular","Assalto a m<U+00E3>o armada ","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Campo Grande","Fui assaltado chegando em casa.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Engenho de Dentro","Fui assaltado, por 2 elementos de moto, indo para o ponto de onibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Centro","Assaltada na frente de um bar","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Pechincha","Ladroes de moto roubam cordao de ouro quando passeava com cachorro","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Bangu","Voltando para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-27,"Fri"
"rio-de-janeiro","Vig<U+00E1>rio Geral","Fui furtada enquanto estava na Cl<U+00ED>nica da Fam<U+00ED>lia Jo<U+00E3>osinho trinta","Arrombamento Veicular",2014-06-27,"Fri"
"rio-de-janeiro","Centro","Furtado por pivetes","Furto",2014-06-27,"Fri"
"rio-de-janeiro","Botafogo","Abriram minha bolsa quando descia do <U+00F4>nibus","Furto",2014-06-26,"Thurs"
"rio-de-janeiro","Todos os Santos","Cuidado com as proximidades do Norte Shopping <U+00E0> noite!","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"rio-de-janeiro","Cachambi","Assaltaram o carro da minha frente, 3 armados num gol(roubado tb)","Roubo de Ve<U+00ED>culo",2014-06-26,"Thurs"
"rio-de-janeiro","Santo Cristo","furto","Furto",2014-06-26,"Thurs"
"rio-de-janeiro",NA,"Levaram minha Mochila","Furto",2014-06-26,"Thurs"
"rio-de-janeiro","Copacabana","Furto no FIFA Fan Fest","Furto",2014-06-26,"Thurs"
"rio-de-janeiro","Centro","assaltado indo trabalhar","Assalto Coletivo",2014-06-26,"Thurs"
"rio-de-janeiro","Praia da Bandeira","Assalto indo pra casa. 2 numa moto.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"rio-de-janeiro","Campo Grande","FURTO DE CELULAR POR VICIADOS EM DROGAS","Furto",2014-06-26,"Thurs"
"rio-de-janeiro","Guadalupe","Voltando da Lanchonete","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"rio-de-janeiro","Vila da Penha","Assalto a M<U+00E3>o Armada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"rio-de-janeiro","Realengo","Fui assaltada voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"rio-de-janeiro",NA,"Assalto coletivo voltando trabalho Urucrania","Assalto Coletivo",2014-06-26,"Thurs"
"rio-de-janeiro",NA,"n<U+00E3>o existe policiamento do 23<U+00BA> dps da upp na rocinha","Arrombamento Veicular",2014-06-25,"Wed"
"rio-de-janeiro","Paci<U+00EA>ncia","Fui assaltado na esquina de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"rio-de-janeiro","Tijuca","Assalto","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"rio-de-janeiro","Barra da Tijuca","Periodo de almo<U+00E7>o escolar","Furto",2014-06-25,"Wed"
"rio-de-janeiro","Marechal Hermes","fui roubado na esquina de casa","Roubo de Ve<U+00ED>culo",2014-06-25,"Wed"
"rio-de-janeiro","Botafogo","Assalto de moto","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"rio-de-janeiro","Barra da Tijuca","motoqueiros com arma assaltando pedestres","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"rio-de-janeiro","Campo Grande","Fui assaltada na sa<U+00ED>da do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"rio-de-janeiro","Laranjeiras","Abordado por um carro que anunciou o assalto.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"rio-de-janeiro",NA,"fui assaltado voltando do trabalho dentro do onibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"rio-de-janeiro","Ipanema","Furtaram minha bolsa em Ipanema","Furto",2014-06-24,"Tues"
"rio-de-janeiro","Pechincha","Assalto durante engarrafamento","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"rio-de-janeiro","Magalhaes Bastos","fui assaltada voltando do trabalho","Furto",2014-06-24,"Tues"
"rio-de-janeiro","Meier","fui assaltada saindo do trabalho.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"rio-de-janeiro","Gl<U+00F3>ria","Tentativa de assalto a resid<U+00EA>ncia com arma de fogo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"rio-de-janeiro","Marechal Hermes","Fui assaltado por um cobalt branco com 6 bandidos armados.","Roubo de Ve<U+00ED>culo",2014-06-23,"Mon"
"rio-de-janeiro","Santa Cruz","Assaltado saindo da escola","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"rio-de-janeiro","Recreio dos Bandeirantes","roubado ao voltar para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"rio-de-janeiro","Taquara","Furto de bicicleta","Furto",2014-06-23,"Mon"
"rio-de-janeiro","Tijuca","Fui assaltada indo para casa","Furto",2014-06-23,"Mon"
"rio-de-janeiro",NA,"Assalto no transito","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"rio-de-janeiro","RJ","Fui assaltada na porta da casa da minha amiga.","Assalto Coletivo",2014-06-23,"Mon"
"rio-de-janeiro","Engenho de Dentro","OBS: Esse assalto ocorreu em 2005","Roubo de Ve<U+00ED>culo",2014-06-23,"Mon"
"rio-de-janeiro","Leblon","Assalto ao 432","Assalto Coletivo",2014-06-23,"Mon"
"rio-de-janeiro","Laranjeiras","Vagabundo de Bicicleta passa arrancando cordao","Furto",2014-06-23,"Mon"
"rio-de-janeiro","Meier","Na verdade uma tentativa de estupro. Eram tr<U+00EA>s homens.","Assalto Coletivo",2014-06-23,"Mon"
"rio-de-janeiro","Recreio dos Bandeirantes","Arrombaram meu veiculo enquanto eu caminhava","Arrombamento Veicular",2014-06-23,"Mon"
"rio-de-janeiro","Copacabana","fui furtado dentro do fifa fan fest , av atlantica","Furto",2014-06-23,"Mon"
"rio-de-janeiro","Leblon","Assaltado saindo de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"rio-de-janeiro","Lagoa","Fomos assaltados por dupla q estava em uma moto parados no sinal","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"rio-de-janeiro","Centro","Assalto no passeio de Domingo","Furto",2014-06-22,"Sun"
"rio-de-janeiro","Rio Comprido","Fui assaltado indo <U+00E0> casa de um amigo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"rio-de-janeiro","Lagoa","Fui roubado por dois pivetes enquanto usava o celular.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"rio-de-janeiro","Campo Grande","Saindo do West Shopping pr<U+00F3>ximo ao val<U+00E3>o","Furto",2014-06-22,"Sun"
"rio-de-janeiro","Bangu","carro furtado estacionado na cal<U+00E7>ada.","Furto",2014-06-22,"Sun"
"rio-de-janeiro","Recreio dos Bandeirantes","Ladr<U+00F5>es num Audi roubaram minha carteira e rel<U+00F3>gio","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"rio-de-janeiro","Pechincha","Fui assaltado no sinal da sa<U+00ED>da da Linha Amarela sentido zona norte.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"rio-de-janeiro","Vila Kosmos","Fui assaltada no <U+00F4>nibus quando j<U+00E1> estava passando pelo meu bairro.","Furto",2014-06-21,"Sat"
"rio-de-janeiro","Vila Valqueire","Foi  voltando da festa por 4 homens numa Uno vermelha antiga.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"rio-de-janeiro","Vig<U+00E1>rio Geral","Invas<U+00E3>o de pr<U+00E9>dio","Arrombamento Loja comercial",2014-06-21,"Sat"
"rio-de-janeiro","Tanque","Fui assaltado por dois homens <U+00E0> m<U+00E3>o armada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-20,"Fri"
"rio-de-janeiro","Senador Camar<U+00E1>","fui assaltada descendo a rua sentido a esta<U+00E7><U+00E3>o","Assalto <U+00E0> m<U+00E3>o armada",2014-06-20,"Fri"
"rio-de-janeiro","Campo Grande","Roubo de carro","Assalto <U+00E0> m<U+00E3>o armada",2014-06-20,"Fri"
"rio-de-janeiro","Santa Cruz","Voltando do trabalho na esta<U+00E7><U+00E3>o de trem ","Assalto <U+00E0> m<U+00E3>o armada",2014-06-20,"Fri"
"rio-de-janeiro","Rocha Miranda","Dois marginais em uma moto!","Furto",2014-06-20,"Fri"
"rio-de-janeiro","Cascadura","Fui roubada dentro do <U+00F4>nibus","Furto",2014-06-20,"Fri"
"rio-de-janeiro","Ipanema","Estava voltando da casa de um amigo e dois individuos me roubaram","Assalto Coletivo",2014-06-20,"Fri"
"rio-de-janeiro","Vila da Penha","Furto de ve<U+00ED>culo Pra<U+00E7>a da Rua Volta","Roubo de Ve<U+00ED>culo",2014-06-20,"Fri"
"rio-de-janeiro","Flamengo","Tentativa de assalto quando estava indo correr na praia","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Botafogo","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Gl<U+00F3>ria","Assalto <U+00E0> m<U+00E3>o armada na entrada dessa vila","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Maracan<U+00E3>","Voltando da academia","Furto",2014-06-19,"Thurs"
"rio-de-janeiro",NA,"Assaltada no Onibus ","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Mar<U+00E9>","assaltado voltado do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Taquara","Fui assaltado a mao armada por dois homens em uma moto","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Centro","Fui furtada dentro do Teatro Odisseia.","Furto",2014-06-19,"Thurs"
"rio-de-janeiro","Bangu","Fui Assaltado Voltando do Trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","Campinho","fUI ASSALTADA INDO A CASA DA MINHA IRMA","Assalto <U+00E0> m<U+00E3>o armada",2014-06-19,"Thurs"
"rio-de-janeiro","S<U+00E3>o Crist<U+00F3>v<U+00E3>o","Indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-18,"Wed"
"rio-de-janeiro","Copacabana","Furto dentro do onibus 433","Furto",2014-06-18,"Wed"
"rio-de-janeiro","Taquara","Fui assaltada saindo de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-18,"Wed"
"rio-de-janeiro","Centro","Tentaram furtar meus pertences enquanto passava em frente ao TRT. ","Furto",2014-06-18,"Wed"
"rio-de-janeiro","Centro","Capacete furtado da moto.","Furto",2014-06-18,"Wed"
"rio-de-janeiro","Tijuca","assalto indo para o trabalho","Furto",2014-06-18,"Wed"
"rio-de-janeiro","S<U+00E3>o Crist<U+00F3>v<U+00E3>o","Fui roubado na rua de casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-18,"Wed"
"rio-de-janeiro","Centro","Fui furtada no onibus em frente <U+00E0> central do brasil","Furto",2014-06-18,"Wed"
"rio-de-janeiro","Tijuca","furto festa do Alzir<U+00E3>o","Furto",2014-06-17,"Tues"
"rio-de-janeiro","Tijuca","Assalto a m<U+00E3>o armada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-17,"Tues"
"rio-de-janeiro","Penha Circular","Assalto armado  com Carro","Assalto <U+00E0> m<U+00E3>o armada",2014-06-16,"Mon"
"rio-de-janeiro","Engenho de Dentro","Fui roubada dentro do trem.","Furto",2014-06-16,"Mon"
"rio-de-janeiro","Rio Comprido","Assalto por dois caras numa moto","Assalto Coletivo",2014-06-16,"Mon"
"rio-de-janeiro","Copacabana","Fui roubado na Fifa Fun Fest Copacabana","Furto",2014-06-16,"Mon"
"rio-de-janeiro","Rio Comprido","Fui assaltado indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-16,"Mon"
"rio-de-janeiro","Barra da Tijuca","Fui assaltada indo pro Banco","Furto",2014-06-16,"Mon"
"rio-de-janeiro","Campo Grande","Carro roubado enquanto fui na feira.","Roubo de Ve<U+00ED>culo",2014-06-15,"Sun"
"rio-de-janeiro","Todos os Santos","Indo para a Igreja Nossa Senhora de F<U+00E1>tima","Furto",2014-06-15,"Sun"
"rio-de-janeiro","Campo Grande","Assalto voltando do Shopping","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"rio-de-janeiro","Engenho Novo","Seguran<U+00E7>a ZERO","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"rio-de-janeiro","RJ","Fui furtado na fila da sa<U+00ED>da do metro","Furto",2014-06-15,"Sun"
"rio-de-janeiro","Maracan<U+00E3>","Assalto na calcada por ciclista","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"rio-de-janeiro","Centro","Assaltada dentro do bar","Furto",2014-06-15,"Sun"
"rio-de-janeiro","Copacabana","Assaltados voltando pra casa.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"rio-de-janeiro","Tom<U+00E1>s Coelho","fui assaltado pela 3 vez em menos de 1 mes no mesmo local por bandidos","Assalto <U+00E0> m<U+00E3>o armada",2014-06-15,"Sun"
"rio-de-janeiro","Botafogo","Fui assaltada saindo do pr<U+00E9>dio","Assalto Coletivo",2014-06-14,"Sat"
"rio-de-janeiro","Shopping Downtown","Fui assaltado saindo do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-14,"Sat"
"rio-de-janeiro","Cidade Nova","Assaltado por pivetes","Furto",2014-06-13,"Fri"
"rio-de-janeiro","Engenho Novo","Fui sequestrado ","Sequestro Rel<U+00E2>mpago",2014-06-13,"Fri"
"rio-de-janeiro","Ipanema","Assaltada por 3 individuos","Assalto Coletivo",2014-06-12,"Thurs"
"rio-de-janeiro","Vila da Penha","Assalto de moto","Assalto <U+00E0> m<U+00E3>o armada",2014-06-12,"Thurs"
